unit_slug,faculty,classification,wordCount,hubLinks,url,title,topOutboundHosts
abp,ABP,unique,969,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-25,Semester 1 2017 Studio 25,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:6
abp,ABP,unique,827,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-26,Semester 1 2017 Studio 26,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,554,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-27,Semester 1 2017 Studio 27,students.unimelb.edu.au:14;msd.unimelb.edu.au:8;www.unimelb.edu.au:7
abp,ABP,unique,914,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-28,Semester 1 2017 Studio 28,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,647,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-29,Semester 1 2017 Studio 29,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,946,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-30,Bower Studio (Studio 30),students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,591,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-31,Semester 1 2017 Studio 31,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,1031,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-32,Semester 1 2017 Studio 32,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,665,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-33,Semester 1 2017 Studio 33,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,790,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-34,Semester 1 2017 Studio 34,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,721,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-35,Semester 1 2017 Studio 35 (MUP Studio T),students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,570,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/the_2017_SM1-studios/semester-1-2017-thesis-1,Semester 1 2017 Thesis 1,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:6
abp,ABP,unique,671,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/the_2017_SM1-studios/semester-1-2017-thesis-2,Semester 1 2017 Thesis 2,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,743,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/the_2017_SM1-studios/semester-1-2017-thesis-3,Semester 1 2017 Thesis 3,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,680,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/the_2017_SM1-studios/semester-1-2017-thesis-4,Semester 1 2017 Thesis 4,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,1011,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/the_2017_SM1-studios/semester-1-2017-thesis-5,Semester 1 2017 Thesis 5,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,641,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/the_2017_SM1-studios/semester-1-2017-thesis-6,Semester 1 2017 Thesis 6,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,694,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/the_2017_SM1-studios/semester-1-2017-thesis-7,Semester 1 2017 Thesis 7,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,561,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/mup-2017_SM1-studios/studio-e,Studio E: Environment,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,494,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/mup-2017_SM1-studios/studio-h,Studio H: Housing,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,465,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/mup-2017_SM1-studios/studio-t,Studio T: Transport,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,761,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-1,Semester 2 2017 Studio 1,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,912,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-2,Semester 2 2017 Studio 2,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,799,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-3,Semester 2 2017 Studio 3,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,802,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-4,Semester 2 2017 Studio 4,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,640,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-5,Semester 2 2017 Studio 5,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,884,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-6,Semester 2 2017 Studio 6,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:6
abp,ABP,unique,670,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-7,Semester 2 2017 Studio 7,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,646,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-8,Semester 2 2017 Studio 8,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,557,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-9,Semester 2 2017 Studio 9,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,674,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-10,Semester 2 2017 Studio 10,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,688,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-12,Semester 2 2017 Studio 12,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,677,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-14,Semester 2 2017 Studio 14,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,984,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-15,Semester 2 2017 Studio 15,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,804,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-16,Semester 2 2017 Studio 16,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,719,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-17,Semester 2 2017 Studio 17,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,704,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-19,Semester 2 2017 Studio 19,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,1024,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-22,Semester 2 2017 Studio 22,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,792,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-23,Semester 2 2017 Studio 23,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,934,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-24,Semester 2 2017 Studio 24,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,1454,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-25,Semester 2 2017 Studio 25,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,1001,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-26,Semester 2 2017 Studio 26,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,558,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-27,Semester 2 2017 Studio 27,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,882,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-28,Semester 2 2017 Studio 28,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,626,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-29,Semester 2 2017 Studio 29,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,642,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-30,Semester 2 2017 Studio 30,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,798,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-31,Semester 2 2017 Studio 31,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,768,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-33,Semester 2 2017 Studio 33,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,747,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-34,Semester 2 2017 Studio 34,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,1087,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-35,Semester 2 2017 Studio 35,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,645,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/sm2-2017-studio-key-dates,SM2 2017 Studio Key Dates,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,841,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/THE-2017_SM2-Studios/thesis-1,Semester 2 2017 Thesis 1,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,950,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/THE-2017_SM2-Studios/thesis-2,Semester 2 2017 Thesis 2,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,641,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/THE-2017_SM2-Studios/thesis-3,Semester 2 2017 Thesis 3,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,743,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/THE-2017_SM2-Studios/thesis-4,Semester 2 2017 Thesis 4,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,571,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/THE-2017_SM2-Studios/thesis-5,Semester 2 2017 Thesis 5,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,609,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/THE-2017_SM2-Studios/thesis-6,Semester 2 2017 Thesis 6,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,1071,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/THE-2017_SM2-Studios/thesis-7,Semester 2 2017 Thesis 7,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,685,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/THE-2017_SM2-Studios/thesis-8,Semester 2 2017 Thesis 8,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,639,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/THE-2017_SM2-Studios/thesis-9,Semester 2 2017 Thesis 9,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,873,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/THE-2017_SM2-Studios/thesis-10,Semester 2 2017 Thesis 10,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,530,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/mup-2017_SM2-studios/studio-p,Studio P: Placemaking,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,622,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/mup-2017_SM2-studios/studio-s,Studio S: Social Planning,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,1012,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2018/CDE-2018_SUM-Studios/studio-5,Summer 2018 Studio 5,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,613,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2018/CDE-2018_SUM-Studios/studio-10,Summer 2018 Studio 10,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,601,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2018/CDE-2018_SUM-Studios/studio-14,Summer 2018 Studio 14,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,678,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2018/CDE-2018_SUM-Studios/studio-19,Summer 2018 Studio 19,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
abp,ABP,unique,690,14,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2018/CDE-2018_SUM-Studios/studio-21,Summer 2018 Studio 21,students.unimelb.edu.au:14;www.unimelb.edu.au:7;msd.unimelb.edu.au:5
