unit_slug,faculty,level,page_type,url,title,wordCount,classification,topics
education,Education,faculty,content,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-requirements/working-with-children-check,Working with Children Check,219,unique,placements-WIL|careers-employability
education,Education,faculty,content,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/primary,Primary,982,unique,placements-WIL|careers-employability
education,Education,faculty,content,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/secondary,Secondary,950,unique,placements-WIL|careers-employability
education,Education,faculty,content,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/permission-to-teach-ptt-information,Permission to Teach (PTT) Information,875,unique,placements-WIL|careers-employability
education,Education,faculty,content,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-allocation-process,Placement Allocation Process,708,unique,placements-WIL|inclusion-equity|careers-employability
education,Education,faculty,stub,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-details,Placement Documents,10,link-farm,placements-WIL|careers-employability
education,Education,faculty,stub,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-requirements,Placement Requirements,10,link-farm,placements-WIL|careers-employability
fbe,FBE,faculty,content,https://fbe.unimelb.edu.au/students,Students,367,unique,<untagged>
fbe,FBE,faculty,content,https://fbe.unimelb.edu.au/students/bcom,BCom,360,unique,<untagged>
fbe,FBE,faculty,content,https://fbe.unimelb.edu.au/students/phd,Graduate Research,300,unique,research-candidature
fbe,FBE,faculty,content,https://fbe.unimelb.edu.au/students/services,FBE student services,328,unique,<untagged>
fbe,FBE,faculty,content,https://fbe.unimelb.edu.au/students/wellbeing,Wellbeing,850,unique,wellbeing-health
fbe,FBE,faculty,content,https://fbe.unimelb.edu.au/students/bcom/current-students,Course Planning,448,unique,course-planning
fbe,FBE,faculty,content,https://fbe.unimelb.edu.au/students/bcom/honours,Bachelor of Commerce (Honours),314,unique,<untagged>
fbe,FBE,faculty,content,https://fbe.unimelb.edu.au/students/bcom/orientation,Orientation,576,unique,orientation
fbe,FBE,faculty,content,https://fbe.unimelb.edu.au/students/phd/resources-and-support,Resources and Support,607,unique,research-candidature
fbe,FBE,faculty,content,https://fbe.unimelb.edu.au/students/phd/scholarships-and-grants,Graduate Research Scholarships and Grants,330,unique,scholarships|research-candidature
fbe,FBE,faculty,content,https://fbe.unimelb.edu.au/students/phd/your-candidature,Your Candidature,2469,unique,research-candidature
fbe,FBE,faculty,content,https://fbe.unimelb.edu.au/students/services/computing-spaces,Student Computing Spaces,550,unique,IT-systems
fbe,FBE,faculty,content,https://fbe.unimelb.edu.au/students/services/rules,FBE computing facilities rules,490,unique,IT-systems
fbe,FBE,faculty,content,https://fbe.unimelb.edu.au/students/services/virtual-lab,FBE virtual lab,320,unique,<untagged>
fbe,FBE,faculty,content,https://fbe.unimelb.edu.au/students/wellbeing/ambassadors,Ambassadors,419,unique,student-life|wellbeing-health
fbe,FBE,faculty,content,https://fbe.unimelb.edu.au/students/bcom/current-students/academic-success,Academic Success,352,unique,<untagged>
fbe,FBE,faculty,content,https://fbe.unimelb.edu.au/students/bcom/current-students/assessment,Assessment,1039,unique,exams-results
fbe,FBE,faculty,content,https://fbe.unimelb.edu.au/students/bcom/current-students/compulsory-quantitative-requirement,Compulsory Quantitative Requirement,392,unique,<untagged>
fbe,FBE,faculty,content,https://fbe.unimelb.edu.au/students/bcom/current-students/deans-honours-list-2020,Dean's Honours List 2024,627,unique,<untagged>
fbe,FBE,faculty,content,https://fbe.unimelb.edu.au/students/bcom/current-students/intensives,Summer & Winter Intensives,458,unique,<untagged>
fbe,FBE,faculty,content,https://fbe.unimelb.edu.au/students/bcom/current-students/services,FBE student services,331,unique,<untagged>
fbe,FBE,faculty,content,https://fbe.unimelb.edu.au/students/bcom/current-students/studies-in-engineering,Studies in Engineering,614,unique,<untagged>
fbe,FBE,faculty,content,https://fbe.unimelb.edu.au/students/bcom/first-semester-guide,BCom First Semester Guide,2086,mixed,<untagged>
fbe,FBE,faculty,content,https://fbe.unimelb.edu.au/students/bcom/honours/convenors,Honours Convenors,301,unique,<untagged>
fbe,FBE,faculty,content,https://fbe.unimelb.edu.au/students/bcom/honours/entry-requirements-and-how-to-apply,Honours Entry & Application,664,unique,forms-admin
fbe,FBE,faculty,content,https://fbe.unimelb.edu.au/students/bcom/honours/what-is-honours,What is Honours?,492,unique,<untagged>
fbe,FBE,faculty,content,https://fbe.unimelb.edu.au/students/phd/scholarships-and-grants/prizes-and-awards,Graduate researcher prizes and awards,873,unique,research-candidature|scholarships
fbe,FBE,faculty,content,https://fbe.unimelb.edu.au/students/phd/scholarships-and-grants/research-training-and-development,Research training and development scholarships,1383,unique,scholarships|research-candidature
fbe,FBE,faculty,content,https://fbe.unimelb.edu.au/students/phd/scholarships-and-grants/stipends-and-fee-remissions,Stipends and fee remissions,642,unique,scholarships|fees-finance|research-candidature
fbe,FBE,faculty,content,https://fbe.unimelb.edu.au/students/bcom/current-students/assessment/exam-viewing-faq,Exam Viewing FAQ,735,unique,exams-results
fbe,FBE,faculty,content,https://fbe.unimelb.edu.au/students/bcom/current-students/services/computing-spaces,Student Computing Spaces,553,unique,IT-systems
fbe,FBE,faculty,content,https://fbe.unimelb.edu.au/students/bcom/current-students/services/rules,FBE computing facilities rules,493,unique,IT-systems
fbe,FBE,faculty,content,https://fbe.unimelb.edu.au/students/bcom/current-students/services/virtual-lab,FBE virtual lab,323,unique,<untagged>
fbe,FBE,faculty,redirect,https://fbe.unimelb.edu.au/students/bcom/first-semester-guide/week-1/connect-with-your-peer-mentor,Sign In (SSO redirect),0,redirect,student-life|academic-skills
fbe,FBE,faculty,redirect,https://fbe.unimelb.edu.au/students/bcom/first-semester-guide/week-2-3/fbe-engagement-planner,Sign In (SSO redirect),0,redirect,student-life
fbe,FBE,faculty,content,https://fbe.unimelb.edu.au/students/phd/scholarships-and-grants/stipends-and-fee-remissions/fbe-doctoral-program-stipend-and-tuition-fee-remission-scholarships,FBE Doctoral Program Stipend and Tuition (Fee Remission) Scholarships,732,unique,scholarships|fees-finance|research-candidature
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students,Current students,788,unique,<untagged>
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/study-resources/extensions-and-special-consideration,Extensions and Special consideration,1347,mixed,special-consideration
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards,"Scholarships, Prizes and Awards - FEIT",592,unique,scholarships
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/research,Graduate Researchers - Current Students - Faculty of Engineering and Information Technology,365,unique,research-candidature
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/eng-and-it-community,Engineering and IT Community,1255,unique,student-life
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework,Coursework students | Faculty of Engineering and Information Technology,774,unique,<untagged>
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/study-resources/building-access-and-id-cards,Building access and ID cards – Coursework Students – Current Students - Faculty of Engineering and Information Technology,1000,unique,<untagged>
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/eng-and-it-calendar/upcoming-events/lens-stevens-scholarship,Lens Stevens Scholarship,374,unique,scholarships|clubs-events
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/clubs,Student Clubs and Societies,473,unique,clubs-events
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/career-resources,Career resources,533,unique,careers-employability
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/indigenous-student-experience,Indigenous Student Experience,670,unique,inclusion-equity
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/eng-and-it-calendar/upcoming-events/round-4-scholarships,Round 4 Scholarships,473,unique,scholarships|clubs-events
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/eng-and-it-calendar/upcoming-events/2026/international-skills-series/intercultural-career-mentoring-program,Intercultural Career Mentoring Program,366,unique,careers-employability|international|clubs-events
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/eng-and-it-calendar/upcoming-events/round-3-scholarships,Round 3 Scholarships,434,unique,scholarships|clubs-events
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/eng-and-it-calendar/upcoming-events/ian-alexander-scholarship-round-2,Ian Alexander Scholarship Round 2,344,unique,scholarships|clubs-events
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/coursework-students,Coursework Students,455,unique,scholarships
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/spotlight-celebrations,Spotlight Celebrations,438,unique,scholarships
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/undergraduate,Undergraduate Students,654,unique,scholarships
feit,FEIT,faculty,content,"https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/scholarships,-prizes-and-awards-recipients","Scholarships, Prizes and Awards Recipients",809,unique,scholarships
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/graduate-research-students,Graduate Researchers,373,unique,research-candidature|scholarships
feit,FEIT,faculty,content,https://eng.unimelb.edu.au/students/coursework/study-resources,Study Resources,537,unique,<untagged>
