unit_slug,faculty,level,corpus,page_type,classification,wordCount,depth,hubLinks,url,title,topicTags,topicTags_old,is_binary
feit,FEIT,faculty,current-students,content,unique,654,2,0,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/undergraduate,Undergraduate Students,scholarships,scholarships|orientation|graduation|IT-systems,0
feit,FEIT,faculty,current-students,content,unique,344,1,0,https://eng.unimelb.edu.au/students/eng-and-it-calendar/upcoming-events/ian-alexander-scholarship-round-2,Ian Alexander Scholarship Round 2,scholarships|clubs-events,scholarships|orientation|clubs-events|IT-systems,0
feit,FEIT,faculty,current-students,content,unique,809,2,0,"https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/scholarships,-prizes-and-awards-recipients","Scholarships, Prizes and Awards Recipients",scholarships,scholarships|orientation|IT-systems,0
feit,FEIT,faculty,current-students,content,unique,373,2,0,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/graduate-research-students,Graduate Researchers,research-candidature|scholarships,scholarships|research-candidature|orientation|graduation,0
feit,FEIT,faculty,current-students,content,unique,537,2,3,https://eng.unimelb.edu.au/students/coursework/study-resources,Study Resources,<untagged>,orientation|academic-skills|IT-systems,0
feit,FEIT,faculty,current-students,content,unique,601,2,0,https://eng.unimelb.edu.au/students/eng-and-it-community/science-pathway,Science/Engineering pathway,student-life,orientation|student-life|IT-systems,0
feit,FEIT,faculty,current-students,content,unique,391,2,0,https://eng.unimelb.edu.au/students/research/get-in-touch,Get in touch - Graduate Researchers – Current Students - Faculty of Engineering and Information Technology,contacts-support|research-candidature,research-candidature|orientation|IT-systems|graduation,0
feit,FEIT,faculty,current-students,content,unique,1285,2,1,https://eng.unimelb.edu.au/students/eng-and-it-community/commerce-pathway,Commerce/Engineering pathway,student-life,orientation|student-life|IT-systems,0
feit,FEIT,faculty,current-students,content,unique,471,2,0,https://eng.unimelb.edu.au/students/research/study-resources,Graduate research resources,research-candidature,research-candidature|orientation|graduation|IT-systems,0
feit,FEIT,faculty,current-students,content,unique,348,2,0,https://eng.unimelb.edu.au/students/research/getting-started,Getting started,orientation,orientation|research-candidature|IT-systems,0
feit,FEIT,faculty,current-students,content,mixed,1600,2,8,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/scholarship-faq,Scholarship FAQ,scholarships,scholarships|orientation|contacts-support|IT-systems,0
feit,FEIT,faculty,current-students,content,unique,368,2,0,https://eng.unimelb.edu.au/students/research/life-at-feit,Life at FEIT,<untagged>,orientation|research-candidature|IT-systems,0
feit,FEIT,faculty,current-students,content,unique,669,2,0,https://eng.unimelb.edu.au/students/eng-and-it-community/design-pathway,Design/Engineering pathway,student-life,orientation|student-life|IT-systems,0
feit,FEIT,faculty,current-students,content,unique,581,2,0,https://eng.unimelb.edu.au/students/eng-and-it-community/biomedicine-pathway,Biomedicine/Engineering pathway,student-life,orientation|student-life|IT-systems,0
feit,FEIT,faculty,current-students,content,unique,375,2,0,https://eng.unimelb.edu.au/students/eng-and-it-community/community-image-gallery,Community image gallery,student-life,student-life|orientation|IT-systems,0
feit,FEIT,faculty,current-students,content,unique,698,2,0,https://eng.unimelb.edu.au/students/coursework/student-experience,Student Experience,<untagged>,orientation|student-life|IT-systems,0
feit,FEIT,faculty,current-students,content,unique,601,2,0,https://eng.unimelb.edu.au/students/coursework/industry-engagement/internship,Internships - Coursework Students - Current Students - Faculty of Engineering and Information Technology,placements-WIL,placements-WIL|orientation|IT-systems,0
feit,FEIT,faculty,current-students,content,unique,382,2,0,https://eng.unimelb.edu.au/students/eng-and-it-community/deep-dive-sessions,Deep Dive Sessions,student-life,orientation|student-life|IT-systems,0
feit,FEIT,faculty,current-students,content,unique,494,2,0,https://eng.unimelb.edu.au/students/coursework/orientation,Graduate Orientation,orientation,orientation|graduation|IT-systems,0
feit,FEIT,faculty,current-students,content,unique,540,2,0,https://eng.unimelb.edu.au/students/coursework/student-experience/global-skills-series,Global Skills Series,international,orientation|international|IT-systems,0
feit,FEIT,faculty,current-students,content,unique,1092,2,0,https://eng.unimelb.edu.au/students/coursework/student-experience/academic-communication-skills-series,Academic Communication Skills Series,<untagged>,orientation|IT-systems,0
feit,FEIT,faculty,current-students,content,unique,375,2,2,https://eng.unimelb.edu.au/students/coursework/student-experience/professional-skills-series/technical-skills-series,Mentoring & Volunteering,<untagged>,orientation|student-life|careers-employability|IT-systems,0
feit,FEIT,faculty,current-students,content,unique,594,2,0,https://eng.unimelb.edu.au/students/coursework/student-experience/professional-skills,Professional Skills Series,<untagged>,orientation|careers-employability|IT-systems,0
feit,FEIT,faculty,current-students,content,unique,519,2,0,https://eng.unimelb.edu.au/students/coursework/student-experience/industry-series,Industry Series,<untagged>,orientation|IT-systems,0
feit,FEIT,faculty,current-students,content,unique,1278,2,0,https://eng.unimelb.edu.au/students/clubs/our-clubs,Our Clubs,clubs-events,clubs-events|orientation|IT-systems,0
feit,FEIT,faculty,current-students,content,unique,2125,2,0,https://eng.unimelb.edu.au/students/coursework/student-experience/technical-skills,Technical Skills Series,<untagged>,orientation|IT-systems,0
feit,FEIT,faculty,current-students,content,unique,360,2,0,https://eng.unimelb.edu.au/students/eng-and-it-calendar,FEIT Student Event Calendar,clubs-events,clubs-events|orientation|IT-systems,0
feit,FEIT,faculty,current-students,content,unique,352,2,0,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/after-orientation/keep-in-touch/eng-and-it-calendar/upcoming-events/ian-alexander-scholarship-round-2,Ian Alexander Scholarship Round 2,scholarships|orientation|clubs-events,orientation|scholarships|clubs-events|IT-systems,0
feit,FEIT,faculty,current-students,content,unique,374,2,0,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/after-orientation/keep-in-touch/eng-and-it-calendar/upcoming-events/2026/international-skills-series/intercultural-career-mentoring-program,Intercultural Career Mentoring Program,careers-employability|orientation|international|clubs-events,orientation|careers-employability|clubs-events|international,0
feit,FEIT,faculty,current-students,content,unique,382,2,0,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/after-orientation/keep-in-touch/eng-and-it-calendar/upcoming-events/lens-stevens-scholarship,Lens Stevens Scholarship,scholarships|orientation|clubs-events,scholarships|orientation|clubs-events|IT-systems,0
feit,FEIT,faculty,current-students,content,unique,481,2,0,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/after-orientation/keep-in-touch/eng-and-it-calendar/upcoming-events/round-4-scholarships,Round 4 Scholarships,scholarships|orientation|clubs-events,orientation|scholarships|clubs-events|IT-systems,0
feit,FEIT,faculty,current-students,content,unique,442,2,0,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/after-orientation/keep-in-touch/eng-and-it-calendar/upcoming-events/round-3-scholarships,Round 3 Scholarships,scholarships|orientation|clubs-events,orientation|scholarships|clubs-events|IT-systems,0
feit,FEIT,faculty,current-students,content,unique,458,2,1,https://eng.unimelb.edu.au/students/coursework/student-experience/international-opportunities,Global Experience,international,orientation|international|IT-systems,0
feit,FEIT,faculty,current-students,content,unique,421,2,0,https://eng.unimelb.edu.au/students/coursework/student-experience/wellbeing-series,Wellbeing Series,wellbeing-health,wellbeing-health|orientation|student-life|IT-systems,0
feit,FEIT,faculty,current-students,content,unique,334,2,0,https://eng.unimelb.edu.au/students/eng-and-it-calendar/upcoming-events,Upcoming events,clubs-events,clubs-events|orientation|IT-systems,0
feit,FEIT,faculty,current-students,content,unique,540,2,0,https://eng.unimelb.edu.au/students/clubs/committee,Information for committee members,clubs-events,orientation|clubs-events|IT-systems,0
feit,FEIT,faculty,current-students,content,unique,510,2,0,https://eng.unimelb.edu.au/students/clubs/feature-in-the-feit-express-newsletter,Promote an Upcoming Event,clubs-events,orientation|clubs-events|IT-systems,0
feit,FEIT,faculty,current-students,content,unique,1236,2,1,https://eng.unimelb.edu.au/students/coursework/study-resources/wellbeing,Health and Wellbeing Resources,wellbeing-health,wellbeing-health|orientation|IT-systems,0
feit,FEIT,faculty,current-students,content,unique,507,2,3,https://eng.unimelb.edu.au/students/coursework/study-resources/academic-skills,Academic Skills,academic-skills,orientation|academic-skills|IT-systems,0
feit,FEIT,faculty,current-students,content,unique,617,2,0,https://eng.unimelb.edu.au/students/clubs/event-funding-and-invoicing,Event Funding and Invoicing,clubs-events,clubs-events|orientation|IT-systems,0
feit,FEIT,faculty,current-students,content,unique,644,2,1,https://eng.unimelb.edu.au/students/coursework/study-resources/newsletter,ENG & IT Express Newsletter,<untagged>,orientation|IT-systems,0
feit,FEIT,faculty,current-students,content,unique,542,2,0,https://eng.unimelb.edu.au/students/coursework/career-resources/professional-associations,Professional Associations,careers-employability,orientation|careers-employability|IT-systems,0
feit,FEIT,faculty,current-students,content,unique,308,2,0,https://eng.unimelb.edu.au/students/clubs/book-a-room-for-your-event,Book a room for your event,clubs-events,clubs-events|orientation|IT-systems,0
feit,FEIT,faculty,current-students,content,unique,728,2,2,https://eng.unimelb.edu.au/students/coursework/progress-your-career/internship/internship-subjects,Internships - Students - Faculty of Engineering and Information Technology,placements-WIL|subjects-timetable,placements-WIL|orientation|IT-systems|subjects-timetable,0
